==PROF== Connected to process 159878 (/home/mudler/lagncu/laguna-gen)
==PROF== Disconnected from process 159878
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","WarpStateStats","","","","ThreadDivergence","OPT","Instructions are executed in warps, which are groups of 32 threads. Optimal instruction throughput is achieved if all 32 threads of a warp execute the same instruction. The chosen launch configuration, early thread completion, and divergent flow control can significantly lower the number of active threads in a warp per cycle. This workload achieves an average of 7.0 threads being active per cycle. This is further reduced to 6.7 threads per warp due to predication. The compiler may use predication to avoid an actual branch. Instead, all instructions are scheduled, but a per-thread condition code or predicate controls which threads execute the instructions. Try to avoid different execution paths within a warp when possible.","global","30.6"
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","104171.54",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Instruction Statistics","Executed Instructions","inst","20000935",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","104171.93",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Instruction Statistics","Issued Instructions","inst","20001010",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","InstructionStats","","","","FPInstructions","OPT","This kernel executes 30720 fused and 276480 non-fused FP32 instructions. By converting pairs of non-fused instructions to their fused (https://docs.nvidia.com/cuda/floating-point/#cuda-and-floating-point), higher-throughput equivalent, the achieved FP32 performance could be increased by up to 45% (relative to its current performance).","global","2.468"
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Launch Statistics","Block Size","","128",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Launch Statistics","Cluster Scheduling Policy","","PolicySpread",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Launch Statistics","Cluster Size","","0",
"0","159878","laguna-gen","127.0.0.1","void unnamed>::QuantDotGemmGroupedKernel<5, float>(T2 *, const unsigned char *, const BlockQ8_K *, const int *, long, long, long, unsigned long, unsigned long, bool)","1","13","(32, 4, 1)","(7680, 1, 1)","0","12.1","Launch Statistics","Function Cache Configuration","","CachePreferNone",
